cksum kappa rho numDaysToRecover beta deathRate pir AFP_Detection reintroRate minBurnIn obsPeriod seasonalAmp numSims movModel moveRate ES_Detection vacRate vilPop
3bdd36af 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
9000b939 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
c6e1364e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.2 {32000,8000,8000,8000,8000}
d1480505 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
cac5ac5b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {64000}
36fec154 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {32000,32000}
4c3298dc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {16000,16000,16000,16000}
f643136a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
28a21855 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
1332e618 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
34873ff3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {32000,8000,8000,8000,8000}
cb22c4fe 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
a7a46b5c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {64000}
b35b0d32 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {32000,32000}
435d6b16 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {16000,16000,16000,16000}
d4ec1ccc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {8000,8000,8000,8000,8000,8000,8000,8000}
c89e312 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b2e1ec12 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
2126acfe 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {32000,8000,8000,8000,8000}
a8f63a01 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e13735e5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {64000}
d25f811d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {32000,32000}
16f0bd5a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {16000,16000,16000,16000}
521c9a86 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
ac03c99a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
fac06a55 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
125a8ebb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {32000,8000,8000,8000,8000}
5b4d27ac 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
43b1c73c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {64000}
c754af2e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {32000,32000}
bf1a01b6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {16000,16000,16000,16000}
1e4f0fe9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
355f057 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
345ed02a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
22466416 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {32000,8000,8000,8000,8000}
1b31e6ab 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
27d0aaf5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {64000}
5c55a034 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {32000,32000}
6dcf4730 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {16000,16000,16000,16000}
1045c949 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
102adead 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b76c8f0b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
d0206dab 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {32000,8000,8000,8000,8000}
15b2750 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.001 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
7a655616 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {64000}
f89770f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {32000,32000}
20e23a76 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {16000,16000,16000,16000}
17c707a1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {8000,8000,8000,8000,8000,8000,8000,8000}
4374ed01 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
b54bf4b1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
58b7c584 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {32000,8000,8000,8000,8000}
ef768030 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
1ab187b6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {64000}
43e1d5e6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {32000,32000}
a659b411 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {16000,16000,16000,16000}
1799f0ec 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
efec77d3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
95e65bc4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
780b1078 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {32000,8000,8000,8000,8000}
8d766d5e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
114ff163 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {64000}
1d6cc360 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {32000,32000}
c68b68cc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {16000,16000,16000,16000}
447910c4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
8502d33f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
a218a0fc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
c3f85507 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {32000,8000,8000,8000,8000}
f6d8fc0b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
752e9caa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {64000}
866dcc7a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {32000,32000}
145e2e4a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {16000,16000,16000,16000}
4a73d664 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
967dfdc5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
212affdd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
319e5cba 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {32000,8000,8000,8000,8000}
ecb23df0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.01 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
b624d579 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {64000}
bb7050be 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {32000,32000}
99df836b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {16000,16000,16000,16000}
3052cb5c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {8000,8000,8000,8000,8000,8000,8000,8000}
6188aca2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
72974eb5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
15661b8d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {32000,8000,8000,8000,8000}
dd03cede 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
484fb1e9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {64000}
99d9b9a8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {32000,32000}
dfc8dd6b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {16000,16000,16000,16000}
4dafefc1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
69bb54bb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
3a02b12 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
99b52169 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {32000,8000,8000,8000,8000}
609f77fe 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
879b98d0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {64000}
45b85d0b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {32000,32000}
8b5ab6c5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {16000,16000,16000,16000}
77b9263a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
1f36fef 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
edc0f8b6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
73515c4c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {32000,8000,8000,8000,8000}
a7417c8b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e3faf519 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {64000}
deb95211 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {32000,32000}
598ff043 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {16000,16000,16000,16000}
79b3e09a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
128c4115 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
6ef2a797 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
813755f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {32000,8000,8000,8000,8000}
bd2bbd70 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.05 0.1 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
d4e1b83 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {64000}
c4cc3aed 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {32000,32000}
db91a298 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {16000,16000,16000,16000}
fccc42a4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {8000,8000,8000,8000,8000,8000,8000,8000}
1101efc7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
2c40da6f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
669efbe3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {32000,8000,8000,8000,8000}
5d1e7efa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
80235d2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {64000}
aae655b4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {32000,32000}
75b169d4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {16000,16000,16000,16000}
b8e5024 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
68977a42 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
8e2493c3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
36e44ef2 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {32000,8000,8000,8000,8000}
d8185b23 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
1514c53a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {64000}
7949a466 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {32000,32000}
f8a256ab 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {16000,16000,16000,16000}
3fb8ba95 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
f6ac90ae 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
6175dca9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
28258be5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {32000,8000,8000,8000,8000}
9dc8aebc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
7175a8f3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {64000}
e248ab7c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {32000,32000}
2a77102d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {16000,16000,16000,16000}
31b27c35 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
e5d3be54 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
e2478388 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
da438258 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {32000,8000,8000,8000,8000}
87a26f47 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
c6172214 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {64000}
4361ff68 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {32000,32000}
ad99d6bd 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {16000,16000,16000,16000}
34c2e66f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {8000,8000,8000,8000,8000,8000,8000,8000}
2a2719ff 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
fe7802aa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
d905e829 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {32000,8000,8000,8000,8000}
dcf51910 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
ec6dff86 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {64000}
53f27006 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {32000,32000}
ebfd969 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {16000,16000,16000,16000}
bba77da7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
d2040d97 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
78a33033 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
acee5685 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {32000,8000,8000,8000,8000}
6109c844 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
74119ab6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {64000}
